通番	文番号	単語	標準ペルシア語１	標準ペルシア語２	標準ペルシア語3	標準ペルシア語４
1411	4026	pštbwmšnw	pšt	bam	ānea	ra
5082	3004	bzaš	bz	ea	aw	
5047	2060	pnje eaš	pnje	ea	aw	
1153	3036	dndwnaš	dndan	ea	aw	
4025	5049	dwstaš	dwst	ea	aw	
1443	4033	lbaš	lb1	ea	aw	
3793	4034	lbaš	lb1	ea	aw	
3354	3009	madršwne	madr	ānea	bwdn	
3590	4004	madrtam	madr	tw	bwdn	
3604	4008	maman tam	maman	tw	bwdn	
3625	4014	maman tam	maman	tw	bwdn	
2886	2013	čjwrye	če	jwry	bwdn	
539	2014	čjwrye	če	jwry	bwdn	
3839	4042	pašw	pa	aw	ra	
5030	2058	čšmšw	čšm	aw	ra	
5031	2058	čšmšw	čšm	aw	ra	
6132	9009	dygšw	dygr	aw	ra	
3198	2054	šaxašw	šax	aw	ra	
1120	3029	kwlšw	kwl	aw	ra	
4413	9011	bčšm	bče	aw	em	
4411	9011	b'dšm	b'd	aw	em	
5956	2060	pnje eašm	pnje	aw	em	
3787	4033	ŕwrt	ŕwrt	ぐっと飲むこと		
4032	5050	wa	ra	az		
35	1005	tw š	tw	ān		
5964	2062	bandaze	be	andaze		
1233	3043	xwnšwn	xane	ānea		
1236	3044	xwnšwn	xane	ānea		
4892	2023	xwnšwn	xane	ānea		
6257	10004	zndgyšwn	zndgy	ānea		
6253	10004	škareašan	škar	ānea		
4858	2015	mamanšwn	maman	ānea		
1810	5055	artfa'š	artfa'	aw		
1588	5014	azš	az	aw		
439	2003	asmš	asm	aw		
1226	3043	bče eaš	bče	aw		
3536	3044	bče eaš	bče	aw		
4812	2005	bčeaš	bče	aw		
6220	2062	bdnš	bdn	aw		
6176	1033	braš	bray	aw		
2781	1055	mybrnš	brdn	aw		
2004	7004	bzrgš	bzrg	aw		
216	1029	bqlš	bql	aw		
1899	6005	beš	be	aw		
410	1055	estš	bwdn	aw		
6191	2021	paš	pa	aw		
3052	2036	paš	pa	aw		
4880	2021	pašw	pa	aw		
4928	2032	pašw	pa	aw		
4417	9012	pdrš	pdr	aw		
289	1033	twš	tw	aw		
823	2056	twš	tw	aw		
832	2057	twš	tw	aw		
6048	5020	twrš	twr	aw		
5593	7005	čyzš	čyz	aw		
2626	1031	ħŕyŕtš	ħŕyŕt	aw		
4619	1003	ħyaţš	ħyaţ	aw		
4792	1055	xane aš	xane	aw		
3554	3047	xwnš	xane	aw		
2808	2004	xwnš	xane	aw		
923	2063	xwnš	xane	aw		
3309	2064	xwnš	xane	aw		
2951	2022	xwnšw	xane	aw		
3834	4041	xwne aš	xane	aw		
4935	2035	xwdš	xwd	aw		
3163	2050	xwdš	xwd	aw		
5001	2050	xwdš	xwd	aw		
3303	2063	xwdš	xwd	aw		
1295	4007	xwdš	xwd	aw		
1325	4013	xwdš	xwd	aw		
272	1033	damadš	damad	aw		
4631	1005	dxtrš	dxtr	aw		
4680	1028	dxtrš	dxtr	aw		
2589	1029	dxtrš	dxtr	aw		
2595	1030	dxtrš	dxtr	aw		
2665	1034	drš	dr	aw		
3223	2057	drš	dr	aw		
3464	3029	drš	dr	aw		
3931	5026	drš myarm	drāwrdn	aw		
1844	5062	bdrymš	drydn	aw		
5891	2016	dstaš	dst	aw		
2909	2016	dstšw	dst	aw		
808	2054	dlš	dl	aw		
991	3007	dmš	dm	aw		
5716	9021	dmš	dm	aw		
1208	3041	dndwnš	dndan	aw		
6119	7005	dwrš	dwr	aw		
4650	1015	raš	rae	aw		
4639	1007	raeš	rae	aw		
4833	2010	rftnš	rftn	aw		
3854	5003	reaš	rea	aw		
3888	5014	reaš	rea	aw		
3915	5023	reaš	rea	aw		
5591	7005	bznš	zdn	aw		
3167	2051	zndgyšm	zndgy	aw		
2443	1005	srš	sr	aw		
380	1051	srš	sr	aw		
5516	5065	srš	sr	aw		
4209	6016	srš	sr	aw		
3348	3008	smš	sm	aw		
5064	2062	šaxaš	šax	aw		
5185	3039	šaxš	šax	aw		
3815	4037	šaxš	šax	aw		
4453	9019	šrţš	šrţ	aw		
3516	3039	škmš	škm	aw		
3822	4037	škmš	škm	aw		
5068	2062	šykmš	škm	aw		
2669	1035	ŕlš	ql	aw		
2688	1040	ŕlš	ql	aw		
2708	1045	ŕlš	ql	aw		
3610	4011	ŕşe aš	ŕşe	aw		
4420	9013	kle aš	kle	aw		
5714	9021	kle aš	kle	aw		
3225	2057	kwlšw	kwl	aw		
2077	8007	grsnš	grsne	aw		
336	1042	gftš	gftn	aw		
359	1047	gftš	gftn	aw		
657	2031	gftš	gftn	aw		
727	2042	gftš	gftn	aw		
1676	5031	gftš	gftn	aw		
1821	5058	gftš	gftn	aw		
132	1015	gftš	gftn	aw		
144	1019	gftš	gftn	aw		
151	1021	gftš	gftn	aw		
3565	4002	mamanš	maman	aw		
1356	4017	mamanš	maman	aw		
3642	4018	mamanš	maman	aw		
2744	1053	mywnš	myan	aw		
208	1029	nwe eaš	nwe	aw		
2613	1030	nwe eašw	nwe	aw		
5080	3004	bče eaš	ea	aw		
5436	5040	emsrš	emsr	aw		
437	2003	ykyš	yky	aw		
5268	4020	pštbwm	pšt	bam		
5302	4025	pštbwm	pšt	bam		
3047	2036	pštbwn	pšt	bam		
3055	2036	pštbwn	pšt	bam		
3697	4023	bzbza	bz	bz		
3748	4028	bzbza	bz	bz		
4404	9010	āxrye	āxr	bwdn		
3275	2062	ayne	ayn	bwdn		
4027	5049	ayne	ayn	bwdn		
4454	9019	ayne	ayn	bwdn		
3390	3014	aynjaym	aynja	bwdn		
3375	3011	bare	baz	bwdn		
2963	2023	baze	baz	bwdn		
5617	8003	tle aye	tle	bwdn		
4819	2006	twnm	tw	bwdn		
4825	2007	twnm	tw	bwdn		
3342	3005	twnm	tw	bwdn		
5655	9002	jngle	jngl	bwdn		
5657	9002	jngle	jngl	bwdn		
3877	5010	jwrye	jwr	bwdn		
3903	5019	čye	če	bwdn		
3925	5025	čye	če	bwdn		
2846	2008	ħna´ye	ħnayy	bwdn		
4861	2015	ħna´ye	ħnayy	bwdn		
2930	2019	ħna´ye	ħnayy	bwdn		
5900	2021	ħna´ye	ħnayy	bwdn		
4925	2031	ħna´ye	ħnayy	bwdn		
3947	5031	ħyfe	ħyf	bwdn		
3595	4005	sfyde	sfyd	bwdn		
3609	4010	syast	syae	bwdn		
5728	9024	ŕrmze	ŕrmz	bwdn		
3940	5030	ŕwye	ŕwy	bwdn		
3058	2037	kye	ky	bwdn		
3059	2037	kye	ky	bwdn		
3102	2044	kye	ky	bwdn		
3103	2044	kye	ky	bwdn		
3339	3005	kye	ky	bwdn		
3404	3018	kye	ky	bwdn		
3681	4022	kye	ky	bwdn		
3682	4022	kye	ky	bwdn		
3732	4027	kye	ky	bwdn		
3733	4027	kye	ky	bwdn		
174	1024	grsnme	grsne	bwdn		
4325	8009	gwšte	gwšt	bwdn		
5776	10014	mkaryst	mkary	bwdn		
716	2040	mnm	mn	bwdn		
3064	2040	mnm	mn	bwdn		
3065	2040	mnm	mn	bwdn		
3110	2046	mnm	mn	bwdn		
3111	2046	mnm	mn	bwdn		
3410	3020	mnm	mn	bwdn		
1054	3021	mnm	mn	bwdn		
3695	4023	mnm	mn	bwdn		
3696	4023	mnm	mn	bwdn		
3746	4028	mnm	mn	bwdn		
3747	4028	mnm	mn	bwdn		
5553	6008	mny	mn	bwdn		
3493	3034	azt	az	tw		
1686	5032	brat	bray	tw		
2933	2020	pat	pa	tw		
5142	3023	jngt	jng	tw		
2522	1018	bxwrmt	xwrdn	tw		
4708	1031	bxwrymt	xwrdn	tw		
1918	6007	myxwrmt	xwrdn	tw		
4183	6011	myxwrmt	xwrdn	tw		
5379	5012	drt myare	drāwrdn	tw		
6150	9019	srt	sr	tw		
4199	6014	kart	kar	tw		
3424	3023	mngwlt	mngwl	tw		
4153	6005	yalat	yal	tw		
646	2029	emynjwr	emyn	jwr		
4787	1055	yxale	yk	xale		
2771	1055	wawnarw	ānea	ra		
2774	1055	aynw	ayn	ra		
3528	3042	aynw	ayn	ra		
3611	4011	aynw	ayn	ra		
4304	8004	aynw	ayn	ra		
2123	8014	aynw	ayn	ra		
5712	9021	aynw	ayn	ra		
179	1025	tw rw	tw	ra		
3817	4037	grgw	grg	ra		
4302	8004	gwštw	gwšt	ra		
6124	8005	gwštw	gwšt	ra		
2102	8011	gwštw	gwšt	ra		
159	1022	msafty rw	msaft	ra		
1565	5009	mra	mn	ra		
2536	1020	mnw	mn	ra		
2574	1027	mnw	mn	ra		
3061	2039	mnw	mn	ra		
3107	2045	mnw	mn	ra		
5150	3025	mnw	mn	ra		
5161	3031	mnw	mn	ra		
4097	5064	mnw	mn	ra		
4162	6005	mnw	mn	ra		
4393	9007	mnw	mn	ra		
6156	9020	mnw	mn	ra		
3301	2063	mngwlw	mngwl	ra		
5051	2061	awnrwz	ān	rwz		
5089	3004	bxrtwn	xwrdn	šma		
3548	3045	myxwrtwn	xwrdn	šma		
624	2027	mamantwn	maman	šma		
627	2027	mamantwn	maman	šma		
352	1046	emanţwr	eman	ţwr		
887	2062	erkary	er	kar		
892	2062	erkary	er	kar		
1037	3017	bna°krd	bna°	krdn		
1746	5044	frarkne	frar	krdn		
5505	5064	karknm	kar	krdn		
98	1011	wŕtyke	wŕt	ke		
2530	1020	wŕtyke	wŕt	ke		
2561	1027	wŕtyke	wŕt	ke		
2811	2005	wŕtyke	wŕt	ke		
3571	4003	wŕtyke	wŕt	ke		
5213	4003	wŕtyke	wŕt	ke		
2971	2024	wagđaštn	baz	gđaštn		
5758	10005	xwdmwn	xwd	ma		
3971	5036	bram	bray	mn		
5437	5040	bram	bray	mn		
4662	1020	čle am	čle	mn		
643	2028	ħbe angwrm	ħbeangwr	mn		
1278	4003	xdm	xwd	mn		
2474	1011	dxtrm	dxtr	mn		
2515	1017	dxtrm	dxtr	mn		
4655	1019	dxtrm	dxtr	mn		
2558	1027	dxtrm	dxtr	mn		
3437	3025	dlm	dl	mn		
3469	3031	dlm	dl	mn		
4228	6018	dlm	dl	mn		
4346	8011	rwzm	rwze	mn		
3070	2040	smm	sm	mn		
3068	2040	šaxm	šax	mn		
5041	2059	ţrfm	ţrf	mn		
4103	5065	emsrm	emsr	mn		
5824	1032	ayna	ayn	ea		
998	3009	ayna	ayn	ea		
5669	9008	ayna	ayn	ea		
4423	9014	ayna	ayn	ea		
4943	2039	bče eay	bče	ea		
4968	2045	bče eay	bče	ea		
5980	3019	bče eay	bče	ea		
1164	3037	bza	bz	ea		
5178	3035	dndwnay	dndan	ea		
5734	10002	rwz ea	rwz	ea		
4807	2005	rwza	rwz	ea		
4023	5049	šyra	šyr	ea		
1789	5051	šyra	šyr	ea		
5467	5053	šyra	šyr	ea		
5497	5063	šyra	šyr	ea		
1171	3037	grga	grg	ea		
5048	2060	naxnay	naxn	ea		
5946	2056	embwne ea	embwne	ea		
1305	4009	bazm	baz	em		
2970	2024	bazm	baz	em		
593	2022	ħbe angwrm	ħbeangwr	em		
3965	5034	ram	ra	em		
3093	2042	frdam	frda	em		
3139	2049	frdam	frda	em		
3425	3023	frdam	frda	em		
1168	3037	grgm	grg	em		
2074	8007	grgm	grg	em		
4496	9026	mam	mn	em		
3034	2035	mnm	mn	em		
5022	2057	nxwdam	nxwd	em		
5016	2056	wrm	wr	em		
1464	4035	myanw	āmdn	w		
1465	4035	myrnw	rftn	w		
4738	1041	znwn	zdn	w		
4753	1046	znwn	zdn	w		
872	2061	nšstnw	nšstn	w		
4672	1023	gšngy	grsngy			
5635	8010	wrdare	brdaštn			
2103	8011	wrdašt	brdaštn			
920	2063	wrdaštn	brdaštn			
2035	7008	wrmydare	brdaštn			
5291	4024	alle	alle	神		
5295	4024	alle	alle	神		
5299	4024	alle	alle	神		
5325	4029	alle	alle	神		
5329	4029	alle	alle	神		
5333	4029	alle	alle	神		
535	2014	a	a			
3531	3043	āb	āb			
3533	3043	āb	āb			
3780	4031	āb	āb			
3783	4032	āb	āb			
3786	4033	āb	āb			
5339	4034	āb	āb			
5336	4033	āb eay	āb			
5438	5040	ābjwš	ābjwš			
5441	5041	ābjwš	ābjwš			
1729	5042	ābjwš	ābjwš			
4004	5045	ābjwš	ābjwš			
4104	5065	ābjwš	ābjwš			
4108	5065	ābjwš	ābjwš			
5509	5065	ābjwš	ābjwš			
4513	10002	atfaŕ	atfaŕ			
6101	6015	açry	açr			
4219	6016	açry	açr			
5566	6016	açry	açr			
5570	6017	açry	açr			
2033	7008	āxr	āxr			
3459	3028	adby	adby			
3479	3033	adby	adby			
5535	6002	ādm	ādm			
4581	10014	āram	āram			
5897	2021	are	āre			
3173	2051	are	āre			
3149	2050	a	az			
5125	3014	a	az			
6072	5049	a	az			
4196	6014	a	az			
6237	6015	a	az			
6103	6016	a	az			
6107	6017	a	az			
4610	1001	az	az			
4634	1006	az	az			
4671	1023	az	az			
2602	1030	az	az			
2606	1030	az	az			
2737	1052	az	az			
2743	1053	az	az			
4773	1055	az	az			
4785	1055	az	az			
2786	1056	az	az			
4795	2001	az	az			
4802	2004	az	az			
4806	2005	az	az			
4832	2010	az	az			
2870	2011	az	az			
2919	2017	az	az			
5903	2023	az	az			
2981	2027	az	az			
6194	2027	az	az			
5925	2031	az	az			
4944	2039	az	az			
4969	2045	az	az			
4998	2050	az	az			
3183	2052	az	az			
3206	2056	az	az			
5019	2056	az	az			
3221	2057	az	az			
3241	2059	az	az			
3245	2059	az	az			
3247	2059	az	az			
3295	2062	az	az			
3372	3011	az	az			
3724	4025	az	az			
3821	4037	az	az			
3840	5001	az	az			
5351	5002	az	az			
5363	5007	az	az			
3869	5008	az	az			
6043	5012	az	az			
5392	5018	az	az			
5409	5026	az	az			
5419	5030	az	az			
3994	5042	az	az			
4002	5044	az	az			
5452	5048	az	az			
5454	5048	az	az			
4043	5054	az	az			
5519	5065	az	az			
5523	5067	az	az			
5525	5067	az	az			
5568	6016	az	az			
4291	8002	az	az			
4317	8009	az	az			
5650	9001	az	az			
6129	9004	az	az			
5668	9008	az	az			
5672	9009	az	az			
5674	9010	az	az			
4419	9013	az	az			
5713	9021	az	az			
5721	9022	az	az			
4487	9023	az	az			
5733	10002	az	az			
5745	10004	az	az			
4535	10005	az	az			
4602	10019	az	az			
4606	10021	az	az			
1630	5022	azš	az			
4548	10007	āswny	āsan			
5391	5016	asb	asb			
1609	5017	asb	asb			
1623	5021	asb	asb			
6140	9014	astany	āstan			
4436	9014	astandar	astandar			
5690	9015	astandar	astandar			
5725	9022	astandar	astandar			
6054	5033	astraħt	astraħt			
3186	2052	astfade	astfade			
3911	5022	astfade	astfade			
3958	5032	astfade	astfade			
5508	5065	asm	asm			
4233	7002	asm	asm			
4942	2039	āš	āš			
4967	2045	āš	āš			
5133	3019	āš	āš			
6013	4022	āš	āš			
6023	4027	āš	āš			
4159	6005	aşla˝	aşla			
3359	3010	aftad	aftadn			
2447	1005	aftad	aftadn			
4337	8010	aftad	aftadn			
4667	1022	āŕa	āŕa			
2544	1023	āŕa	āŕa			
4731	1035	āŕa	āŕa			
2677	1036	āŕa	āŕa			
4746	1041	āŕa	āŕa			
2694	1042	āŕa	āŕa			
4761	1046	āŕa	āŕa			
2823	2006	āŕa	āŕa			
2855	2010	āŕa	āŕa			
2902	2016	āŕa	āŕa			
2943	2022	āŕa	āŕa			
4922	2031	āŕa	āŕa			
3044	2036	āŕa	āŕa			
3048	2036	āŕa	āŕa			
3056	2037	āŕa	āŕa			
3181	2052	āŕa	āŕa			
3208	2056	āŕa	āŕa			
5042	2059	āŕa	āŕa			
6213	2059	āŕa	āŕa			
6215	2059	āŕa	āŕa			
3270	2062	āŕa	āŕa			
3288	2062	āŕa	āŕa			
5065	2062	āŕa	āŕa			
5002	2051	āŕay	āŕa			
3191	2054	āŕay	āŕa			
3674	4020	āŕajan	āŕajan			
4531	10004	aŕdam	aŕdam			
2829	2006	agr	agr			
4822	2007	agr	agr			
3542	3045	agr	agr			
5375	5012	agr	agr			
3926	5026	agr	agr			
4438	9015	age	agr			
5864	1055	alaq	alaq			
1526	5001	alaqy	alaq			
268	1032	alan	alan			
5998	3040	alan	alan			
4096	5064	alan	alan			
407	1055	albte	albte			
1311	4011	albte	albte			
1384	4020	albte	albte			
267	1032	ama	ama			
3160	2050	āmade	āmade			
873	2061	āmade	āmade			
1529	5001	āmd	āmdn			
109	1014	awmd	āmdn			
111	1014	awmd	āmdn			
113	1014	awmd	āmdn			
154	1022	awmd	āmdn			
156	1022	awmd	āmdn			
167	1023	awmd	āmdn			
195	1028	awmd	āmdn			
197	1028	awmd	āmdn			
199	1028	awmd	āmdn			
301	1035	awmd	āmdn			
303	1035	awmd	āmdn			
305	1035	awmd	āmdn			
307	1035	awmd	āmdn			
4739	1041	awmd	āmdn			
4741	1041	awmd	āmdn			
4743	1041	awmd	āmdn			
4745	1041	awmd	āmdn			
4754	1046	awmd	āmdn			
4756	1046	awmd	āmdn			
4758	1046	awmd	āmdn			
4760	1046	awmd	āmdn			
391	1053	awmd	āmdn			
2831	2006	awmd	āmdn			
505	2010	awmd	āmdn			
549	2016	awmd	āmdn			
2916	2016	awmd	āmdn			
564	2017	awmd	āmdn			
604	2023	awmd	āmdn			
612	2025	awmd	āmdn			
3004	2031	awmd	āmdn			
670	2033	awmd	āmdn			
3036	2035	awmd	āmdn			
685	2036	awmd	āmdn			
761	2050	awmd	āmdn			
821	2056	awmd	āmdn			
3236	2058	awmd	āmdn			
884	2062	awmd	āmdn			
901	2062	awmd	āmdn			
5060	2062	awmd	āmdn			
977	3005	awmd	āmdn			
5117	3011	awmd	āmdn			
1014	3012	awmd	āmdn			
3383	3013	awmd	āmdn			
3396	3016	awmd	āmdn			
1073	3024	awmd	āmdn			
1122	3030	awmd	āmdn			
1162	3037	awmd	āmdn			
1169	3037	awmd	āmdn			
1187	3039	awmd	āmdn			
1232	3043	awmd	āmdn			
1235	3044	awmd	āmdn			
5587	7005	awmd	āmdn			
5597	7005	awmd	āmdn			
2064	8005	awmd	āmdn			
2084	8009	awmd	āmdn			
2100	8011	awmd	āmdn			
2141	9004	awmd	āmdn			
2149	9005	awmd	āmdn			
2174	9009	awmd	āmdn			
2181	9010	awmd	āmdn			
2192	9011	awmd	āmdn			
2227	9017	awmd	āmdn			
5705	9020	awmd	āmdn			
3866	5007	awmdm	āmdn			
209	1029	awmdn	āmdn			
870	2061	awmdn	āmdn			
913	2062	awmdn	āmdn			
1795	5052	awmdn	āmdn			
4042	5053	awmdn	āmdn			
401	1054	awmdnd	āmdn			
524	2012	awmdnd	āmdn			
1172	3037	awmdnd	āmdn			
478	2006	awmde	āmdn			
520	2011	awmde	āmdn			
625	2027	awmde	āmdn			
629	2027	awmde	āmdn			
631	2027	awmde	āmdn			
788	2052	awmde	āmdn			
3654	4019	awmde	āmdn			
4114	5065	awmde	āmdn			
74	1009	awmdy	āmdn			
2550	1023	awmdy	āmdn			
939	2065	awmdym	āmdn			
1684	5032	bya	āmdn			
2518	1018	bya	āmdn			
176	1025	bya	āmdn			
5088	3004	bya	āmdn			
1066	3022	bya	āmdn			
3646	4018	bya	āmdn			
2069	8006	bya	āmdn			
4431	9014	bya	āmdn			
2219	9015	bya	āmdn			
724	2041	byad	āmdn			
750	2047	byad	āmdn			
2119	8013	byad	āmdn			
6249	9012	byad	āmdn			
623	2027	byan	āmdn			
3658	4019	byay	āmdn			
1781	5050	byayyd	āmdn			
3578	4003	myad	āmdn			
1299	4008	myad	āmdn			
1327	4013	myad	āmdn			
1339	4016	myad	āmdn			
1357	4017	myad	āmdn			
3648	4018	myad	āmdn			
5256	4018	myad	āmdn			
1373	4020	myad	āmdn			
3710	4023	myad	āmdn			
1486	4037	myad	āmdn			
1886	6003	myad	āmdn			
1943	6012	myad	āmdn			
1957	6015	myad	āmdn			
4269	7006	myad	āmdn			
4275	7007	myad	āmdn			
2122	8014	myad	āmdn			
3140	2049	myam	āmdn			
3426	3023	myam	āmdn			
1494	4037	myan	āmdn			
1498	4038	myan	āmdn			
460	2004	myawmd	āmdn			
2013	7004	mywmde	āmdn			
2974	2025	nmyad	āmdn			
3094	2042	nmyam	āmdn			
3722	4024	nmyam	āmdn			
637	2027	nmyayn	āmdn			
5091	3005	amrwz	amrwz			
5749	10004	ān	ān			
4779	1055	awn	ān			
6297	1055	awn	ān			
4887	2022	awn	ān			
5015	2056	awn	ān			
3322	3003	awn	ān			
5090	3005	awn	ān			
5978	3014	awn	ān			
3636	4016	awn	ān			
5253	4016	awn	ān			
1367	4019	awn	ān			
3679	4022	awn	ān			
3797	4035	awn	ān			
3825	4039	awn	ān			
1595	5014	awn	ān			
1628	5022	awn	ān			
6074	5059	awn	ān			
1834	5060	awn	ān			
5506	5065	awn	ān			
4149	6005	awn	ān			
6283	6005	awn	ān			
4164	6006	awn	ān			
4186	6012	awn	ān			
4201	6015	awn	ān			
6284	6015	awn	ān			
6105	6016	awn	ān			
6239	6016	awn	ān			
6243	6017	awn	ān			
6123	8005	awn	ān			
4324	8009	awn	ān			
5631	8009	awn	ān			
5636	8010	awn	ān			
4339	8011	awn	ān			
4353	8013	awn	ān			
5678	9011	awn	ān			
2569	1027	awnja	ānja			
1328	4013	awnja	ānja			
1407	4026	awnja	ānja			
5691	9015	awnja	ānja			
831	2057	andaxt	andaxtn			
1197	3040	andaxt	andaxtn			
4470	9021	andaxt	andaxtn			
5992	3031	bndazm	andaxtn			
4306	8004	bndazn	andaxtn			
4308	8004	bndazn	andaxtn			
2036	7008	myandaze	andaxtn			
5348	5001	ansan	ansan			
3848	5002	ansan	ansan			
6035	5007	ansan	ansan			
5372	5010	ansan	ansan			
6226	5012	ansan	ansan			
5381	5013	ansan	ansan			
1585	5014	ansan	ansan			
6046	5018	ansan	ansan			
3902	5019	ansan	ansan			
5399	5021	ansan	ansan			
5406	5025	ansan	ansan			
5407	5026	ansan	ansan			
5414	5028	ansan	ansan			
1668	5029	ansan	ansan			
3967	5034	ansan	ansan			
6065	5048	ansan	ansan			
6067	5048	ansan	ansan			
6069	5049	ansan	ansan			
5463	5050	ansan	ansan			
5465	5052	ansan	ansan			
1798	5053	ansan	ansan			
5473	5057	ansan	ansan			
6075	5059	ansan	ansan			
5493	5061	ansan	ansan			
4090	5063	ansan	ansan			
5498	5063	ansan	ansan			
6090	5067	ansan	ansan			
6231	5067	ansan	ansan			
5531	6001	ansan	ansan			
6093	6005	ansan	ansan			
4204	6015	ansan	ansan			
4322	8009	awn ea	ānea			
1344	4016	awna	ānea			
1867	5066	awna	ānea			
2615	1030	šwn	ānea			
2619	1030	šwn	ānea			
1941	6012	awnwŕt	ānwŕt			
4018	5048	āe	āe			
4020	5048	āe	āe			
5742	10003	āew	āew			
2329	10009	āew	āew			
4590	10016	āew	āew			
5352	5002	aw	aw			
2599	1030	aw	aw			
6258	10004	āwrdnd	āwrdn			
4105	5065	byar	āwrdn			
1907	6006	myare	āwrdn			
1378	4020	awl	awl			
1129	3032	awww	awww			
2459	1007	ay	ay			
4669	1023	ay	ay			
2679	1036	ay	ay			
3376	3011	ay	ay			
1766	5048	ay	ay			
1739	5043	āy	ay			
1913	6007	aysty	aystadn			
1916	6007	aysty	aystadn			
4182	6011	aysty	aystadn			
1474	4036	myste	aystadn			
4618	1003	ayn	ayn			
2426	1004	ayn	ayn			
2430	1005	ayn	ayn			
4626	1005	ayn	ayn			
5820	1031	ayn	ayn			
2671	1035	ayn	ayn			
325	1040	ayn	ayn			
328	1041	ayn	ayn			
346	1045	ayn	ayn			
350	1046	ayn	ayn			
372	1051	ayn	ayn			
5844	1051	ayn	ayn			
4775	1055	ayn	ayn			
6267	1055	ayn	ayn			
2799	2004	ayn	ayn			
5881	2012	ayn	ayn			
5905	2024	ayn	ayn			
6192	2024	ayn	ayn			
731	2043	ayn	ayn			
753	2048	ayn	ayn			
3197	2054	ayn	ayn			
5945	2056	ayn	ayn			
5021	2057	ayn	ayn			
5026	2058	ayn	ayn			
5028	2058	ayn	ayn			
5034	2059	ayn	ayn			
5951	2059	ayn	ayn			
5046	2060	ayn	ayn			
5955	2060	ayn	ayn			
3265	2061	ayn	ayn			
5063	2062	ayn	ayn			
955	3002	ayn	ayn			
5073	3002	ayn	ayn			
3353	3009	ayn	ayn			
5113	3011	ayn	ayn			
5985	3025	ayn	ayn			
5989	3031	ayn	ayn			
5179	3035	ayn	ayn			
5198	3045	ayn	ayn			
3563	4002	ayn	ayn			
1469	4036	ayn	ayn			
3808	4036	ayn	ayn			
3856	5004	ayn	ayn			
5371	5010	ayn	ayn			
1601	5015	ayn	ayn			
5405	5025	ayn	ayn			
6056	5033	ayn	ayn			
3966	5034	ayn	ayn			
1706	5037	ayn	ayn			
5440	5041	ayn	ayn			
1749	5045	ayn	ayn			
5462	5050	ayn	ayn			
4051	5057	ayn	ayn			
4068	5060	ayn	ayn			
5492	5061	ayn	ayn			
1847	5063	ayn	ayn			
4079	5063	ayn	ayn			
4084	5063	ayn	ayn			
5500	5063	ayn	ayn			
4141	6003	ayn	ayn			
4148	6004	ayn	ayn			
4151	6005	ayn	ayn			
6097	6006	ayn	ayn			
1920	6008	ayn	ayn			
5558	6012	ayn	ayn			
6113	7004	ayn	ayn			
5600	7006	ayn	ayn			
5604	7006	ayn	ayn			
4299	8003	ayn	ayn			
4301	8004	ayn	ayn			
5651	9001	ayn	ayn			
4367	9002	ayn	ayn			
2135	9003	ayn	ayn			
2142	9004	ayn	ayn			
6248	9004	ayn	ayn			
6133	9010	ayn	ayn			
2196	9012	ayn	ayn			
5686	9014	ayn	ayn			
6251	9014	ayn	ayn			
4459	9020	ayn	ayn			
4476	9022	ayn	ayn			
4485	9023	ayn	ayn			
4490	9024	ayn	ayn			
4518	10003	ayn	ayn			
5746	10004	ayn	ayn			
6163	10005	ayn	ayn			
2314	10007	ayn	ayn			
5761	10010	ayn	ayn			
2368	10015	ayn	ayn			
4600	10019	ayn	ayn			
523	2012	ayna	ayn			
578	2019	ayna	ayn			
3156	2050	ayna	ayn			
5959	2061	ayna	ayn			
3337	3005	ayna	ayn			
5103	3010	ayna	ayn			
3567	4002	ayna	ayn			
5469	5054	ayna	ayn			
5769	10013	ayna	ayn			
3672	4020	ayna	ayna			
3006	2031	aynja	aynja			
3037	2035	aynja	aynja			
3540	3044	aynja	aynja			
3725	4025	aynja	aynja			
1681	5032	aynjwr	aynjwr			
3439	3025	aynŕdr	aynŕdr			
3471	3031	aynŕdr	aynŕdr			
1134	3033	aynŕdr	aynŕdr			
2444	1005	ba	ba			
2663	1033	ba	ba			
4777	1055	ba	ba			
2983	2027	ba	ba			
4934	2035	ba	ba			
3162	2050	ba	ba			
3284	2062	ba	ba			
3302	2063	ba	ba			
3561	4001	ba	ba			
5290	4024	ba	ba			
5324	4029	ba	ba			
3814	4037	ba	ba			
4008	5046	ba	ba			
5542	6005	ba	ba			
6282	6005	ba	ba			
5548	6006	ba	ba			
4285	8001	ba	ba			
6149	9019	ba	ba			
4559	10010	ba	ba			
3213	2056	bad	bad			
3215	2057	bad	bad			
3217	2057	bad	bad			
5027	2058	bad	bad			
3463	3028	bad	bad			
3850	5002	bar	bar			
1560	5008	bar	bar			
1589	5014	bar	bar			
1631	5022	bar	bar			
4138	6003	bar	bar			
4191	6012	bar	bar			
4236	7003	bar	bar			
4248	7004	bar	bar			
5536	6003	barwn	baran			
2394	10019	bark alle	barkalle			
158	1022	baz	baz			
351	1046	baz	baz			
619	2026	baz	baz			
668	2033	baz	baz			
730	2043	baz	baz			
3278	2062	baz	baz			
4268	7006	baz	baz			
4274	7007	baz	baz			
2172	9009	baz	baz			
2180	9010	baz	baz			
2582	1029	baz	baz			
4820	2006	baz	baz			
4826	2007	baz	baz			
2866	2011	baz	baz			
2926	2018	baz	baz			
